Estación,Variable,Mes,Valor,nombre_original,provincia,altura,nro,oaci,latitud,longitud,region
esquel_aero,temperatura_minima_c,may,0.8,ESQUEL AERO,CHUBUT,797.0,87803.0,SAVE,-42.9,-71.13333333333334,Patagonia
esquel_aero,humedad_relativa_porcentaje,may,72.1,ESQUEL AERO,CHUBUT,797.0,87803.0,SAVE,-42.9,-71.13333333333334,Patagonia
esquel_aero,velocidad_viento_kmh,may,12.6,ESQUEL AERO,CHUBUT,797.0,87803.0,SAVE,-42.9,-71.13333333333334,Patagonia
esquel_aero,nubosidad_octavos,may,4.4,ESQUEL AERO,CHUBUT,797.0,87803.0,SAVE,-42.9,-71.13333333333334,Patagonia
esquel_aero,precipitacion_mm,may,64.5,ESQUEL AERO,CHUBUT,797.0,87803.0,SAVE,-42.9,-71.13333333333334,Patagonia
esquel_aero,frecuencia_dias_precipitacion_gt_1mm,may,7.4,ESQUEL AERO,CHUBUT,797.0,87803.0,SAVE,-42.9,-71.13333333333334,Patagonia
trelew_aero,temperatura_c,may,9.5,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
trelew_aero,temperatura_maxima_c,may,16.1,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
trelew_aero,temperatura_minima_c,may,3.6,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
trelew_aero,humedad_relativa_porcentaje,may,65.0,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
trelew_aero,velocidad_viento_kmh,may,14.3,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
trelew_aero,nubosidad_octavos,may,4.0,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
trelew_aero,precipitacion_mm,may,22.6,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
trelew_aero,frecuencia_dias_precipitacion_gt_1mm,may,3.7,TRELEW AERO,CHUBUT,43.0,87828.0,SAVT,-43.2,-65.26666666666667,Patagonia
perito_moreno_aero,temperatura_c,may,5.1,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
perito_moreno_aero,temperatura_maxima_c,may,9.9,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
perito_moreno_aero,temperatura_minima_c,may,0.6,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
perito_moreno_aero,humedad_relativa_porcentaje,may,73.4,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
perito_moreno_aero,velocidad_viento_kmh,may,19.9,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
perito_moreno_aero,nubosidad_octavos,may,4.4,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
perito_moreno_aero,precipitacion_mm,may,,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
perito_moreno_aero,frecuencia_dias_precipitacion_gt_1mm,may,,PERITO MORENO AERO,SANTA CRUZ,429.0,87852.0,SAWP,-46.53333333333333,-70.98333333333333,
comodoro_rivadavia_aero,temperatura_c,may,10.0,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
comodoro_rivadavia_aero,temperatura_maxima_c,may,14.6,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
comodoro_rivadavia_aero,temperatura_minima_c,may,5.7,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
comodoro_rivadavia_aero,humedad_relativa_porcentaje,may,57.8,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
comodoro_rivadavia_aero,velocidad_viento_kmh,may,18.0,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
comodoro_rivadavia_aero,nubosidad_octavos,may,4.5,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
comodoro_rivadavia_aero,precipitacion_mm,may,33.5,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
comodoro_rivadavia_aero,frecuencia_dias_precipitacion_gt_1mm,may,3.8,COMODORO RIVADAVIA AERO,CHUBUT,46.0,87860.0,SAVC,-45.78333333333333,-67.45,Patagonia
gobernador_gregores_aero,temperatura_c,may,5.3,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
gobernador_gregores_aero,temperatura_maxima_c,may,10.1,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
gobernador_gregores_aero,temperatura_minima_c,may,1.1,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
gobernador_gregores_aero,humedad_relativa_porcentaje,may,66.3,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
gobernador_gregores_aero,velocidad_viento_kmh,may,,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
gobernador_gregores_aero,nubosidad_octavos,may,3.6,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
gobernador_gregores_aero,precipitacion_mm,may,10.1,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
gobernador_gregores_aero,frecuencia_dias_precipitacion_gt_1mm,may,2.3,GOBERNADOR GREGORES AERO,SANTA CRUZ,358.0,87880.0,SAWR,-48.766666666666666,-70.15,
puerto_deseado_aero,temperatura_c,may,7.2,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
puerto_deseado_aero,temperatura_maxima_c,may,11.7,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
puerto_deseado_aero,temperatura_minima_c,may,3.2,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
puerto_deseado_aero,humedad_relativa_porcentaje,may,70.5,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
puerto_deseado_aero,velocidad_viento_kmh,may,,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
puerto_deseado_aero,nubosidad_octavos,may,4.1,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
puerto_deseado_aero,precipitacion_mm,may,,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
puerto_deseado_aero,frecuencia_dias_precipitacion_gt_1mm,may,,PUERTO DESEADO AERO,SANTA CRUZ,80.0,87896.0,SAWD,-47.733333333333334,-65.9,
el_calafate_aero,temperatura_c,may,3.4,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,temperatura_maxima_c,may,8.7,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,temperatura_minima_c,may,-1.7,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,humedad_relativa_porcentaje,may,75.1,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,velocidad_viento_kmh,may,11.8,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,nubosidad_octavos,may,4.5,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,precipitacion_mm,may,20.3,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
el_calafate_aero,frecuencia_dias_precipitacion_gt_1mm,may,3.8,EL CALAFATE AERO,SANTA CRUZ,204.0,87904.0,SAWC,-50.28333333333333,-72.05,
san_julian_aero,temperatura_c,may,6.5,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,temperatura_maxima_c,may,11.3,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,temperatura_minima_c,may,2.1,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,humedad_relativa_porcentaje,may,69.5,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,velocidad_viento_kmh,may,22.7,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,nubosidad_octavos,may,3.8,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,precipitacion_mm,may,24.8,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
san_julian_aero,frecuencia_dias_precipitacion_gt_1mm,may,4.2,SAN JULIAN AERO,SANTA CRUZ,62.0,87909.0,SAWJ,-49.3,-67.8,
rio_gallegos_aero,temperatura_c,may,4.4,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,temperatura_maxima_c,may,8.8,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,temperatura_minima_c,may,0.2,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,humedad_relativa_porcentaje,may,75.1,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,velocidad_viento_kmh,may,18.3,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,nubosidad_octavos,may,4.4,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,precipitacion_mm,may,24.3,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_gallegos_aero,frecuencia_dias_precipitacion_gt_1mm,may,4.3,RIO GALLEGOS AERO,SANTA CRUZ,19.0,87925.0,SAWG,-51.6,-69.3,
rio_grande_ba,temperatura_c,may,2.9,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,temperatura_maxima_c,may,6.8,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,temperatura_minima_c,may,-0.5,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,humedad_relativa_porcentaje,may,87.5,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,velocidad_viento_kmh,may,18.4,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,nubosidad_octavos,may,4.3,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,precipitacion_mm,may,28.8,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
rio_grande_ba,frecuencia_dias_precipitacion_gt_1mm,may,5.7,RIO GRANDE B.A.,TIERRA DEL FUEG,22.0,87934.0,SAWE,-53.766666666666666,-67.75,
ushuaia_aero,temperatura_c,may,4.3,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,temperatura_maxima_c,may,6.9,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,temperatura_minima_c,may,,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,humedad_relativa_porcentaje,may,78.5,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,velocidad_viento_kmh,may,18.6,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,nubosidad_octavos,may,4.8,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,precipitacion_mm,may,35.3,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
ushuaia_aero,frecuencia_dias_precipitacion_gt_1mm,may,7.8,USHUAIA AERO,TIERRA DEL FUEG,57.0,87938.0,SAWH,-54.833333333333336,-68.3,
base_esperanza,temperatura_c,may,-7.4,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,temperatura_maxima_c,may,-3.2,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,temperatura_minima_c,may,-11.2,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,humedad_relativa_porcentaje,may,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,velocidad_viento_kmh,may,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,nubosidad_octavos,may,5.4,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,precipitacion_mm,may,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_esperanza,frecuencia_dias_precipitacion_gt_1mm,may,,BASE ESPERANZA,ANTARTIDA,24.0,88963.0,SAYE,-63.38333333333333,-56.983333333333334,Antártida
base_orcadas,temperatura_c,may,-5.0,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,temperatura_maxima_c,may,-2.0,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,temperatura_minima_c,may,-8.1,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,humedad_relativa_porcentaje,may,,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,velocidad_viento_kmh,may,21.5,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,nubosidad_octavos,may,6.8,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,precipitacion_mm,may,,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_orcadas,frecuencia_dias_precipitacion_gt_1mm,may,,BASE ORCADAS,ANTARTIDA,12.0,88968.0,SAYO,-60.733333333333334,-44.733333333333334,Antártida
base_belgrano_ii,temperatura_c,may,-17.5,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,temperatura_maxima_c,may,-14.1,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,temperatura_minima_c,may,-21.6,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,humedad_relativa_porcentaje,may,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,velocidad_viento_kmh,may,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,nubosidad_octavos,may,4.0,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,precipitacion_mm,may,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_belgrano_ii,frecuencia_dias_precipitacion_gt_1mm,may,,BASE BELGRANO II,ANTARTIDA,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,Antártida
base_carlini_ex_jubany,temperatura_c,may,-2.8,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,temperatura_maxima_c,may,-0.4,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,temperatura_minima_c,may,-5.3,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,humedad_relativa_porcentaje,may,,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,velocidad_viento_kmh,may,,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,nubosidad_octavos,may,6.5,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,precipitacion_mm,may,,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_carlini_ex_jubany,frecuencia_dias_precipitacion_gt_1mm,may,,BASE CARLINI (EX JUBANY),ANTARTIDA,11.0,89053.0,SAYJ,-62.233333333333334,-58.65,Antártida
base_marambio,temperatura_c,may,-11.9,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,temperatura_maxima_c,may,-7.4,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,temperatura_minima_c,may,-16.1,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,humedad_relativa_porcentaje,may,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,velocidad_viento_kmh,may,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,nubosidad_octavos,may,5.0,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,precipitacion_mm,may,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_marambio,frecuencia_dias_precipitacion_gt_1mm,may,,BASE MARAMBIO,ANTARTIDA,198.0,89055.0,SAWB,-64.23333333333333,-56.61666666666667,Antártida
base_san_martin,temperatura_c,may,-4.8,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,temperatura_maxima_c,may,-2.0,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,temperatura_minima_c,may,-7.8,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,humedad_relativa_porcentaje,may,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,velocidad_viento_kmh,may,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,nubosidad_octavos,may,5.9,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,precipitacion_mm,may,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
base_san_martin,frecuencia_dias_precipitacion_gt_1mm,may,,BASE SAN MARTIN,ANTARTIDA,7.0,89066.0,SAYS,-68.11666666666666,-67.1,Antártida
la_quiaca_observatorio,temperatura_c,jun,4.8,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,temperatura_maxima_c,jun,16.3,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,temperatura_minima_c,jun,-5.7,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,humedad_relativa_porcentaje,jun,27.4,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,velocidad_viento_kmh,jun,5.5,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,nubosidad_octavos,jun,1.4,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,precipitacion_mm,jun,0.0,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
la_quiaca_observatorio,frecuencia_dias_precipitacion_gt_1mm,jun,0.0,LA QUIACA OBSERVATORIO,JUJUY,3459.0,87007.0,SASQ,-22.1,-65.6,NOA
oran_aero,temperatura_c,jun,15.6,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,temperatura_maxima_c,jun,21.6,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,temperatura_minima_c,jun,11.3,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,humedad_relativa_porcentaje,jun,81.0,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,velocidad_viento_kmh,jun,,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,nubosidad_octavos,jun,5.0,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,precipitacion_mm,jun,7.1,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
oran_aero,frecuencia_dias_precipitacion_gt_1mm,jun,1.4,ORAN AERO,SALTA,357.0,87016.0,SASO,-23.15,-64.31666666666666,NOA
tartagal_aero,temperatura_c,jun,15.4,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,temperatura_maxima_c,jun,21.5,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,temperatura_minima_c,jun,11.1,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,humedad_relativa_porcentaje,jun,78.9,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,velocidad_viento_kmh,jun,6.8,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,nubosidad_octavos,jun,4.8,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,precipitacion_mm,jun,8.7,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
tartagal_aero,frecuencia_dias_precipitacion_gt_1mm,jun,2.2,TARTAGAL AERO,SALTA,450.0,87022.0,SAST,-22.6,-63.78333333333333,NOA
jujuy_aero,temperatura_c,jun,12.5,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,temperatura_maxima_c,jun,19.9,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,temperatura_minima_c,jun,7.3,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,humedad_relativa_porcentaje,jun,75.9,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,velocidad_viento_kmh,jun,8.2,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,nubosidad_octavos,jun,4.1,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,precipitacion_mm,jun,4.3,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_aero,frecuencia_dias_precipitacion_gt_1mm,jun,1.1,JUJUY AERO,JUJUY,907.0,87046.0,SASJ,-24.383333333333333,-65.08333333333333,NOA
jujuy_u_n,temperatura_c,jun,11.1,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,temperatura_maxima_c,jun,18.6,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,temperatura_minima_c,jun,5.9,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,humedad_relativa_porcentaje,jun,79.3,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,velocidad_viento_kmh,jun,4.5,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,nubosidad_octavos,jun,4.1,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,precipitacion_mm,jun,9.5,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
jujuy_u_n,frecuencia_dias_precipitacion_gt_1mm,jun,2.8,JUJUY U N,JUJUY,1302.0,87043.0,,-24.166666666666668,-65.31666666666666,NOA
salta_aero,temperatura_c,jun,10.9,SALTA AERO,SALTA,1221.0,87047.0,SASA,-24.833333333333332,-65.46666666666667,NOA
