estacion,provincia,region,oaci,latitud,longitud,altura,nro,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total
estacion_virtual_103,Santiago del Estero,NOA,VIRTUAL,-26.0,-62.0,151.0,,10.8,0.515606795860452,13.0,7.958333333333333,2.2,4.1033707503894306,95.5,24.080800000000004,0.1375458066304077,69.1319,58.03236666666667,45.0511,7.982108683838251,696.3884,1.8354999999999997,0.12235758204563692,5.0283,4.317958333333333,3.1928,0.528334941040475,51.8155,114.9635,0.6474253548247969,127.5829,73.226125,12.6194,47.40844996056993,878.7135,12.569400000000002,0.19964339284234622,29.155,23.57211666666667,16.5856,4.706017347808951,282.8654,11.511399999999998,0.14350687420150304,35.7262,30.80796666666667,24.2148,4.421154996837433,369.6956,12.882900000000001,0.27419936126738276,22.9129,17.13315,10.03,4.697898786498259,205.5978
estacion_virtual_104,Salta,NOA,VIRTUAL,-25.0,-68.0,3963.0,,10.700000000000001,0.992023097495598,11.05,4.3500000000000005,0.35,4.315300474105852,52.2,20.712699999999998,0.23991233813754084,41.6675,29.585808333333333,20.9548,7.09800045293914,355.0297,1.1594,0.1828026385199923,3.0896,2.393683333333333,1.9302,0.4375716291146635,28.7242,48.2688,1.0714895042339445,49.4137,17.191366666666667,1.1449,18.420368946770626,206.2964,10.8108,1.1145569710730219,8.9098,3.5288833333333334,-1.901,3.9331415192700687,42.3466,12.311,0.3569744469836915,18.6921,13.191475000000002,6.3811,4.709019493024193,158.29770000000002,7.4905,-0.6099992106293705,-0.021,-4.03135,-7.5115,2.4591203177707124,-48.3762
estacion_virtual_105,Salta,NOA,VIRTUAL,-25.0,-67.0,4801.0,,16.099999999999998,0.8963430846215146,16.65,7.2124999999999995,0.55,6.464874497832674,86.55,30.0077,0.24668508024589506,58.9715,42.24355,28.9638,10.42085352162148,506.9226,2.1618,0.34436320203301046,3.5629,2.0524083333333336,1.4011,0.706773905545901,24.6289,168.9814,1.0763727126103493,171.1035,59.76859166666666,2.1221,64.33328114115031,717.2230999999999,10.585999999999999,1.2413638057252672,8.193,3.167666666666667,-2.393,3.9322267486024045,38.012,11.586500000000001,0.36341349853790866,17.2483,11.971641666666665,5.6618,4.350656181325532,143.6597,8.5777,-0.7243731355841201,0.3312,-3.9457,-8.2465,2.8581590810742625,-47.3484
estacion_virtual_106,Salta,NOA,VIRTUAL,-25.0,-64.0,297.0,,15.55,0.7987179887930549,16.35,8.141666666666667,0.8,6.502895625423456,97.7,32.21139999999999,0.2036768492143649,71.0272,57.759366666666665,38.8158,11.76424581528388,693.1124,2.1992999999999996,0.1453679538827162,5.4765,4.619075,3.2772,0.6714654815808072,55.4289,186.63479999999998,0.9992247430715477,189.7121,66.16043333333333,3.0773,66.10914199900226,793.9252,12.008400000000002,0.19801600160375857,28.2497,23.304241666666666,16.2413,4.614612755241044,279.6509,11.618000000000002,0.13850595499476712,35.9219,30.711891666666663,24.3039,4.253779884987496,368.54269999999997,12.4757,0.2783823125046663,21.9465,16.771983333333335,9.4708,4.669023505623055,201.2638
estacion_virtual_107,Salta,NOA,VIRTUAL,-25.0,-63.0,225.0,,14.750000000000002,0.6840395956825108,16.1,8.825000000000001,1.35,6.036649431898159,105.9,28.803100000000008,0.18060453547747102,68.3705,56.73416666666666,39.5674,10.246447816534753,680.81,1.9455,0.1317840525220004,5.2417,4.504441666666667,3.2962,0.593613577182287,54.0533,174.7525,0.895973298334373,180.7202,65.37643333333334,5.9677,58.57553860700392,784.5172,11.8977,0.19087679606647884,28.8857,23.92403333333333,16.988,4.566542831654308,287.0884,11.0857,0.13486913193800712,36.1731,31.48829166666667,25.0874,4.246798563294117,377.8595,12.4181,0.26922290969095075,22.4112,17.196041666666666,9.9931,4.629568372666826,206.3525
estacion_virtual_108,Chaco,NEA,VIRTUAL,-25.0,-62.0,170.0,,9.95,0.5421628808072392,11.7,7.3125,1.75,3.9645660659029365,87.75,25.353,0.1487787948838125,67.8472,56.534933333333335,42.4942,8.411199250170014,678.4192,1.6856999999999998,0.1175803628312649,5.223,4.4656666666666665,3.5373,0.5250747069501519,53.588,125.40480000000001,0.6724505761633462,136.263,70.37545,10.8582,47.32401190025477,844.5054,12.0745,0.1859610953064064,29.7326,24.46274166666667,17.6581,4.549118234530999,293.5529,11.130400000000002,0.135075005013063,36.4553,31.75214166666667,25.3249,4.2889206948004865,381.02570000000003,12.4853,0.2548277143170676,23.4476,17.962325,10.9623,4.57729822357032,215.5479
estacion_virtual_109,Formosa,NEA,VIRTUAL,-25.0,-59.0,79.0,,8.6,0.30210248512910876,13.1,9.408333333333333,4.5,2.8422808809230315,112.9,18.4816,0.08550316470428226,80.0489,69.63261666666666,61.5673,5.95380909164015,835.5914,1.1356000000000002,0.07771340652590635,5.1739,4.546175,4.0383,0.35329874591291227,54.5541,143.8734,0.45969488984373186,171.4864,111.30756666666667,27.613,51.167519597607175,1335.6908,12.1298,0.19203311810340556,28.6725,23.288841666666666,16.5427,4.472228882266513,279.4661,11.296199999999999,0.14248317358434703,34.829,30.022775,23.5328,4.277740261808795,360.2733,12.0809,0.25452903863140897,22.918,17.401283333333335,10.8371,4.429131917786093,208.8154
estacion_virtual_11,Santa Cruz,Patagonia,VIRTUAL,-48.0,-68.0,246.0,,1.9,0.14577524449189644,5.55,4.595833333333333,3.65,0.669958727810674,55.15,41.30129999999999,0.25899906471441486,80.3153,57.90848333333333,39.014,14.998243022363614,694.9018,0.5484999999999998,0.03866256965476585,4.7752,4.476483333333333,4.2267,0.17307234868339844,53.7178,13.469899999999999,0.19791736547014474,28.0536,20.408041666666666,14.5837,4.039105841071608,244.8965,16.3777,0.615832478550078,17.5695,9.671925,1.1918,5.956285545100464,116.0631,18.6765,0.42335447859019315,24.7426,16.002591666666667,6.0661,6.774768851133437,192.0311,12.3122,1.1160719750036308,10.138,3.996133333333333,-2.1742,4.459972421711175,47.953599999999994
estacion_virtual_110,Salta,NOA,VIRTUAL,-24.0,-67.0,3965.0,,15.3,0.9041842676263473,15.8,6.683333333333334,0.5,6.042964855302754,80.2,32.288700000000006,0.30400106585815784,58.1099,38.266425,25.8212,11.633033986581257,459.1971,2.0921000000000003,0.3407343363345108,3.4939,2.032875,1.4018,0.6926703139760186,24.3945,138.5892,1.0725573132195163,140.5103,51.371716666666664,1.9211,55.09911040347424,616.4606,9.2829,0.9787822386799548,8.0247,3.5258083333333334,-1.2582,3.4509985736564404,42.3097,10.938199999999998,0.3082584367822324,18.2246,13.126725,7.2864,4.04642372857025,157.5207,6.6912,-0.5551958241413403,-0.3548,-3.9555583333333337,-7.046,2.1961094688141465,-47.4667
estacion_virtual_111,Salta,NOA,VIRTUAL,-24.0,-63.0,245.0,,13.700000000000001,0.7024430690692358,14.8,8.112499999999999,1.1,5.6985693978241745,97.35,30.581900000000005,0.19423155020339472,69.2017,57.12833333333333,38.6198,11.0961247438696,685.54,1.9396000000000004,0.12695224579473782,5.3139,4.627133333333333,3.3743,0.5874249682583579,55.5256,197.2327,0.9556078523260785,201.3696,68.61196666666666,4.1369,65.56613411020182,823.3435999999999,11.369599999999998,0.17900661595816908,29.1924,24.550591666666666,17.8228,4.394718334020826,294.6071,10.893799999999999,0.1279778608461537,36.8559,32.12929166666667,25.9621,4.111838018002152,385.5515,11.920999999999998,0.25108390441711265,22.6912,17.866558333333334,10.7702,4.486005224829434,214.3987
estacion_virtual_112,Formosa,NEA,VIRTUAL,-24.0,-62.0,176.0,,12.05,0.6041949653416254,13.5,7.75,1.45,4.682510981397597,93.0,25.2083,0.1579006875712431,65.2072,54.8844,39.9989,8.666284496935134,658.6128,1.8586999999999998,0.11081474571924674,5.2859,4.442816666666666,3.4272,0.492329599193898,53.3138,152.7053,0.769872947556302,160.0121,66.62510833333333,7.3068,51.29286853384127,799.5013,11.055100000000003,0.1669180318226542,29.9962,25.269658333333336,18.9411,4.2179616338309325,303.2359,10.1173,0.12109787568969595,36.5987,32.426899999999996,26.4814,3.926828705202201,389.1228,11.5913,0.22838462486870523,23.7861,18.825483333333334,12.1948,4.299450949055396,225.9058
estacion_virtual_113,Formosa,NEA,VIRTUAL,-23.0,-62.0,188.0,,11.899999999999999,0.621109203457641,12.95,7.5125,1.05,4.666082890975528,90.15,24.720399999999998,0.167389664034407,63.1464,53.649,38.426,8.9802880857819,643.788,1.8438999999999997,0.11505396145096558,5.3877,4.659375,3.5438,0.5360795516355927,55.9125,146.5807,0.8174991128555369,151.0858,60.266275,4.5051,49.26762634760782,723.1953,10.017,0.1506711099325965,30.0655,25.888,20.0485,3.9005736939350584,310.656,9.476200000000002,0.1088239725829273,37.0035,33.00993333333333,27.5273,3.592272080030924,396.1192,10.6636,0.20709919023515777,23.8992,19.463258333333332,13.2356,4.0308250401710195,233.5591
estacion_virtual_12,Santa Cruz,Patagonia,VIRTUAL,-48.0,-67.0,0.0,,1.9000000000000004,0.1289295449545428,5.2,4.3500000000000005,3.3,0.5608435205522613,52.2,43.612899999999996,0.2629675199733189,83.3411,60.265383333333325,39.7282,15.847838395408052,723.1845999999999,0.5484999999999998,0.03866256965476585,4.7752,4.476483333333333,4.2267,0.17307234868339844,53.7178,17.753600000000002,0.2578826028854482,31.5557,19.804008333333332,13.8021,5.107109216565106,237.6481,16.4068,0.6113775694064933,17.8243,9.783758333333333,1.4175,5.981570389493857,117.4051,18.7457,0.43083001651020786,24.7172,15.823858333333334,5.9715,6.81739314700519,189.8863,12.4726,1.0334433156835732,10.7459,4.412583333333333,-1.7267,4.5601547507300735,52.951
estacion_virtual_13,Santa Cruz,Patagonia,VIRTUAL,-47.0,-70.0,718.0,,4.699999999999999,0.3993745537063446,6.8,4.329166666666667,2.1,1.7289590054203836,51.95,39.693200000000004,0.22043211593163492,88.3422,67.57443333333333,48.649,14.895575322547868,810.8932,0.6231999999999998,0.05340679122747181,4.5962,4.363833333333333,3.973,0.2330583357848157,52.366,20.1336,0.3444906054871804,28.4377,18.227908333333332,8.3041,6.279343178514821,218.73489999999998,15.3565,0.9097564584698635,13.608,6.170866666666666,-1.7485,5.613985804356398,74.0504,18.411,0.552063015486507,20.914,12.254741666666666,2.503,6.765389638508143,147.05689999999998,10.9999,5.559747529898526,6.096,0.7040333333333333,-4.9039,3.914247585966225,8.4484
estacion_virtual_14,Santa Cruz,Patagonia,VIRTUAL,-47.0,-69.0,564.0,,3.5500000000000003,0.31121475127801435,5.95,4.191666666666666,2.4,1.3045084991070102,50.3,43.4704,0.2622433860525836,83.9755,61.301950000000005,40.5051,16.07603093962618,735.6234000000001,0.6231999999999998,0.05340679122747181,4.5962,4.363833333333333,3.973,0.2330583357848157,52.366,18.3538,0.3042586466719692,26.603,18.068075,8.2492,5.49736804746764,216.8169,16.6453,0.706749956423901,16.7211,8.569716666666666,0.0758,6.056646880731845,102.8366,19.3006,0.47083847231634696,24.093,14.912424999999999,4.7924,7.021343405532099,178.9491,12.098199999999999,1.5004622888419483,9.036,2.915158333333333,-3.0622,4.374085145170012,34.981899999999996
estacion_virtual_15,Santa Cruz,Patagonia,VIRTUAL,-47.0,-68.0,100.0,,3.2500000000000004,0.2738706108850843,5.9,4.083333333333333,2.65,1.1183049944474275,49.0,43.3147,0.2682094626631483,82.1306,59.244233333333334,38.8159,15.889863988223516,710.9308,0.7508999999999997,0.058728340204196726,4.8293,4.5271,4.0784,0.265869068938419,54.3252,19.6935,0.2943225404105991,29.0224,19.295333333333335,9.3289,5.67905152473598,231.544,16.9871,0.6380726747563694,17.9554,9.654,0.9683,6.15995360209799,115.848,19.3337,0.43384095194698524,25.3345,16.142416666666666,6.0008,7.003241413391547,193.709,12.6685,1.1871565809311546,10.3151,3.8672,-2.3534,4.590971929776961,46.4064
estacion_virtual_16,Santa Cruz,Patagonia,VIRTUAL,-47.0,-67.0,125.0,,2.5500000000000003,0.21305329029985273,5.65,4.258333333333334,3.1,0.9072519278602063,51.1,36.7943,0.21002866329263425,83.1921,63.808258333333335,46.3978,13.401563204781091,765.6991,0.7508999999999997,0.058728340204196726,4.8293,4.5271,4.0784,0.265869068938419,54.3252,25.2813,0.3605746902297269,37.1407,22.888375,11.8594,8.252968725486825,274.6605,14.8243,0.517082778520621,17.6833,10.357775,2.859,5.355827076291425,124.2933,16.587,0.3886658223709955,23.4708,15.416541666666667,6.8838,5.991882844991718,184.9985,11.9261,0.7538503039387111,11.7896,5.7557833333333335,-0.1365,4.338999015238701,69.0694
estacion_virtual_17,Santa Cruz,Patagonia,VIRTUAL,-46.0,-70.0,766.0,,5.85,0.36612966169818056,9.2,5.7875000000000005,3.35,2.1189754170782202,69.45,37.4511,0.20933070472814005,87.1475,67.3342,49.6964,14.095115538305526,808.0104,0.9733999999999998,0.07898156337942557,4.683,4.332433333333333,3.7096,0.34218235790380264,51.989200000000004,28.641899999999996,0.4029816483731566,40.5455,23.640075,11.9036,9.52651639116505,283.6809,15.0572,0.7060672376018485,15.0693,7.78845,0.0121,5.4991693767001175,93.4614,17.9691,0.471136102849793,22.4435,13.9582,4.4744,6.576211950797981,167.4984,10.785,1.6510509043007635,7.7285,2.3533416666666667,-3.0565,3.885486886878666,28.240099999999998
estacion_virtual_18,Santa Cruz,Patagonia,VIRTUAL,-46.0,-69.0,369.0,,4.25,0.3676124022585382,5.9,3.920833333333333,1.65,1.4413469605220184,47.05,41.23989999999999,0.2430547696097548,85.1775,63.205841666666664,43.9376,15.362481284282307,758.4701,0.9733999999999998,0.07898156337942557,4.683,4.332433333333333,3.7096,0.34218235790380264,51.989200000000004,23.101,0.37698595491206693,31.9347,20.229766666666666,8.8337,7.626337904481635,242.7572,16.204,0.6658089708464623,16.7075,8.843208333333333,0.5035,5.887887439397526,106.1185,18.8611,0.45471661379405304,24.0535,15.105566666666666,5.1924,6.8687521241069875,181.2668,11.8554,1.3292144622084467,9.1523,3.229925,-2.7031,4.293263021848618,38.759100000000004
estacion_virtual_19,Chubut,Patagonia,VIRTUAL,-45.0,-71.0,893.0,,7.5,0.209587144891956,15.35,11.799999999999999,7.85,2.4731283097250807,141.6,20.102000000000004,0.09367387484218326,92.9967,82.12425833333333,72.8947,7.692897496623791,985.4911,1.3573999999999997,0.11707890808992401,4.7238,4.19505,3.3664,0.4911518733826357,50.3406,64.9743,0.3135318774354061,109.8555,65.24731666666666,44.8812,20.457113692122462,782.9678,11.863900000000001,0.9603728714019579,10.2299,4.368433333333333,-1.634,4.19532486386136,52.4212,15.010000000000002,0.5944864170602231,16.3927,9.029125,1.3827,5.367692170438887,108.3495,8.997399999999999,10.522521134980403,4.6136,0.2891333333333333,-4.3838,3.0424116108273336,3.4696
estacion_virtual_2,Santa Cruz,Patagonia,VIRTUAL,-51.0,-71.0,230.0,,3.3500000000000005,0.13102113568632046,9.3,7.8999999999999995,5.95,1.0350669719219314,94.8,26.125300000000003,0.1352888072069953,89.012,74.56054999999999,62.8867,10.087207874197532,894.7266,0.6628999999999996,0.03906653609975329,5.497,5.0896083333333335,4.8341,0.19883336768777182,61.0753,13.279900000000001,0.1340429407476662,37.1527,31.375191666666666,23.8728,4.205622957521671,376.5023,11.465700000000002,0.8330069079389217,10.4196,5.095466666666667,-1.0461,4.244558932505845,61.1456,13.9784,0.5202897447793092,16.0984,9.894208333333333,2.12,5.1478551285433145,118.7305,8.2521,3.7566111004303435,4.6626,0.801425,-3.5895,3.0106420511623884,9.6171
estacion_virtual_20,Chubut,Patagonia,VIRTUAL,-45.0,-70.0,607.0,,7.500000000000001,0.2879290481666322,13.05,8.670833333333333,5.55,2.496584788478173,104.05,33.51839999999999,0.1751594697827206,89.1163,71.59971666666667,55.5979,12.541368407926356,859.1966,1.1244,0.09470012315057935,4.7222,4.309983333333333,3.5978,0.40815595244361114,51.7198,48.023199999999996,0.37471402804892556,72.7315,40.539683333333336,24.7083,15.190788037661228,486.4762,14.5845,0.7014005811365219,14.6653,7.518066666666667,0.0808,5.273176329023115,90.2168,17.9047,0.46998896180811756,22.3461,13.736766666666668,4.4414,6.456128704267023,164.84120000000001,10.2525,1.7927774174976843,7.2032,2.0176333333333334,-3.0493,3.617167476790578,24.2116
estacion_virtual_21,Chubut,Patagonia,VIRTUAL,-45.0,-69.0,383.0,,4.2,0.3757677474940592,5.95,3.875,1.75,1.4561000215394795,46.5,38.2802,0.224883964291062,83.985,63.50415,45.7048,14.281065000934246,762.0498,1.0991999999999997,0.0941128141620258,4.6468,4.236266666666666,3.5476,0.39868697754078447,50.8352,25.292300000000004,0.3867253506975869,35.3537,21.97668333333333,10.0614,8.498940569253145,263.7202,15.904700000000002,0.6270235918729423,16.9674,9.232858333333334,1.0627,5.789219995420695,110.7943,18.398200000000003,0.4302736714815666,24.39,15.636241666666669,5.9918,6.727863110089717,187.63490000000002,11.7348,1.2291685283801381,9.3109,3.457858333333333,-2.4239,4.25029063893033,41.494299999999996
estacion_virtual_22,Chubut,Patagonia,VIRTUAL,-45.0,-66.0,0.0,,3.0500000000000003,0.27590074772915574,5.2,3.6958333333333333,2.15,1.0196831801490047,44.35,29.1873,0.1699425685383146,77.8126,62.79791666666667,48.6253,10.67203925718837,753.575,1.6292,0.12981386020864855,4.9029,4.147575,3.2737,0.5384127212548855,49.7709,25.2691,0.3980191960456703,34.5906,21.26930833333333,9.3215,8.465593003280809,255.2317,13.497499999999999,0.4034381262283229,18.8949,12.149175,5.3974,4.901440397219985,145.7901,14.843899999999998,0.32866540040791753,23.6942,16.37559166666667,8.8503,5.382090392041558,196.5071,11.2211,0.49424405282034173,14.0302,8.310699999999999,2.8091,4.1075140497740135,99.7284
estacion_virtual_23,Chubut,Patagonia,VIRTUAL,-44.0,-71.0,782.0,,9.4,0.24292859914975862,16.5,11.191666666666668,7.1,2.718775905484382,134.3,18.726100000000002,0.08319768421944213,93.7954,83.53050833333333,75.0693,6.949544855006145,1002.3661,1.7161999999999997,0.14536654779847585,4.9387,4.2416833333333335,3.2225,0.6165988630209984,50.9002,88.4812,0.3398999449951634,140.8143,79.943775,52.3331,27.17288472520572,959.3253,11.8144,0.859354805722374,10.6581,4.860825,-1.1563,4.177173323525459,58.3299,15.1522,0.5539939954889397,16.9963,9.693608333333334,1.8441,5.370200811288215,116.3233,8.7909,4.282952650742911,4.9647,0.7008833333333332,-3.8262,3.0018501303615266,8.410599999999999
estacion_virtual_24,Chubut,Patagonia,VIRTUAL,-44.0,-70.0,551.0,,8.1,0.304125769056216,13.7,8.820833333333333,5.6,2.6826427212167054,105.85,30.668800000000005,0.14954203847943467,92.1987,76.317275,61.5299,11.412640874695597,915.8072999999999,1.4604000000000004,0.1271146900707233,4.7365,4.1900916666666665,3.2761,0.5326222035762537,50.2811,68.5621,0.41744480421468905,96.1815,51.16431666666667,27.6194,21.35827815369502,613.9718,13.8194,0.8585022010056549,12.6792,5.806066666666666,-1.1402,4.984521012518899,69.6728,17.9841,0.5679148063454406,20.2219,11.440066666666667,2.2378,6.49698324557893,137.2808,9.5292,3.556482460371905,5.6837,0.9333583333333334,-3.8455,3.319472541741954,11.2003
estacion_virtual_25,Chubut,Patagonia,VIRTUAL,-44.0,-69.0,397.0,,6.749999999999999,0.32300621503062066,10.95,6.949999999999999,4.2,2.244893194462813,83.39999999999999,39.5963,0.231175974981575,84.6939,63.64650833333334,45.0976,14.713543618131272,763.7581,1.3757999999999995,0.11507110211210797,4.6869,4.159225,3.3111,0.4786066046822323,49.9107,40.3783,0.435448024795243,55.6518,30.080624999999998,15.2735,13.098548740856407,360.9675,16.4077,0.6237787796092643,17.6013,9.560041666666667,1.1936,5.96335112384705,114.7205,19.12,0.4294961471752278,25.3826,16.222424999999998,6.2626,6.967469035339095,194.6691,11.8234,1.1979420633838809,9.5572,3.598591666666666,-2.2662,4.310904326442705,43.183099999999996
estacion_virtual_26,Chubut,Patagonia,VIRTUAL,-44.0,-68.0,461.0,,4.35,0.34781520941976424,7.05,4.570833333333334,2.7,1.5898053530561724,54.85,41.5523,0.2545377655863243,82.4033,60.279583333333335,40.851,15.343430452141302,723.355,1.5097,0.12530259542414374,4.5888,3.9994083333333332,3.0791,0.5011362443276156,47.9929,25.2928,0.4075568722563577,35.1105,20.926666666666666,9.8177,8.528806813418045,251.12,17.0847,0.5916777727754479,18.8596,10.467125000000001,1.7749,6.1931652073622105,125.6055,19.3461,0.40852988318984673,26.5208,17.21623333333333,7.1747,7.033345792635812,206.5948,12.7674,1.0602145715930247,10.8322,4.3690999999999995,-1.9352,4.632183484747084,52.429199999999994
estacion_virtual_27,Chubut,Patagonia,VIRTUAL,-44.0,-67.0,503.0,,2.65,0.2363851268975139,4.75,3.525,2.1,0.8332575723137364,42.3,42.81889999999999,0.2743559389325412,79.743,57.378325,36.9241,15.7420842297515,688.5399,1.4995000000000003,0.12585205042720518,4.4785,3.878675,2.979,0.48813920169074004,46.5441,21.510399999999997,0.38455776219345345,30.3892,18.472075,8.8788,7.1035798250696365,221.6649,17.663,0.5577823602863664,20.2256,11.470966666666667,2.5626,6.398302862099567,137.6516,19.4721,0.3903382974618994,27.6474,18.19655,8.1753,7.102810346680325,218.3586,13.7758,0.9112329334007297,12.4762,5.457333333333334,-1.2996,4.972901861878916,65.488
estacion_virtual_28,Chubut,Patagonia,VIRTUAL,-44.0,-66.0,21.0,,2.3000000000000003,0.22514972297893396,4.45,3.3791666666666664,2.15,0.7608184388996476,40.55,42.139199999999995,0.26922784780641995,79.2995,57.5137,37.1603,15.484289670384095,690.1644,1.6988000000000003,0.1467243055936567,4.7034,3.8975416666666667,3.0046,0.5718640945640101,46.7705,24.423900000000003,0.42335268540695475,33.844,19.196183333333334,9.4201,8.126755763730895,230.3542,17.4433,0.549580261544736,20.1978,11.498066666666666,2.7545,6.319110485925478,137.9768,19.352199999999996,0.3915008702280329,27.5495,18.095625000000002,8.1973,7.084452934820149,217.1475,13.4999,0.8664802299427696,12.5221,5.622816666666666,-0.9778,4.87205947825937,67.4738
estacion_virtual_29,Chubut,Patagonia,VIRTUAL,-43.0,-70.0,1094.0,,8.5,0.34754637170772673,13.1,7.8374999999999995,4.6,2.7238946882593082,94.05,36.0247,0.18220036870374628,90.5981,72.49609166666667,54.5734,13.208814631247256,869.9531000000001,1.9851999999999999,0.17659096897447368,4.8572,4.021833333333333,2.872,0.7102194453871707,48.262,74.18620000000001,0.49370442521628594,97.3829,49.435341666666666,23.1967,24.40644694291238,593.2241,15.1679,0.7611065460484463,14.7989,7.211833333333334,-0.369,5.488973559010387,86.542,19.2253,0.5154980630567194,22.9033,13.452791666666668,3.678,6.934888046872244,161.4335,10.5351,2.1206048855952226,7.1713,1.7552416666666666,-3.3638,3.7221740537336343,21.0629
estacion_virtual_3,Santa Cruz,Patagonia,VIRTUAL,-50.0,-71.0,236.0,,3.25,0.1452532705776378,8.4,6.708333333333333,5.15,0.9744073567916535,80.5,30.987300000000005,0.1595323162353399,90.1577,73.10289166666666,59.1704,11.66227363108446,877.2347,0.7023999999999999,0.03820199927356011,5.2307,4.856766666666666,4.5283,0.18553819667185095,58.2812,13.545200000000001,0.13794840560025085,34.5315,26.836883333333333,20.9863,3.7021052671132786,322.0426,12.988599999999998,1.0850756726606892,10.3426,4.362291666666667,-2.646,4.733416564550452,52.3475,15.497799999999998,0.6048124998940398,16.3039,9.390841666666667,0.8061,5.679698424525778,112.6901,9.933399999999999,-18.154409282998923,4.2823,-0.1928666666666666,-5.6511,3.501380403714391,-2.314399999999999
estacion_virtual_30,Chubut,Patagonia,VIRTUAL,-43.0,-69.0,443.0,,7.949999999999999,0.3747590134764182,11.95,6.666666666666667,4.0,2.4983934231761213,80.0,36.5784,0.2055626526444236,84.4278,65.35920833333334,47.8494,13.435412239739518,784.3105,1.8946999999999994,0.15843169539857882,4.9533,4.149775,3.0586,0.6574558887726374,49.7973,43.8662,0.45601789608570614,58.3189,30.99585,14.4527,14.134662304388135,371.9502,15.4401,0.6846444423542167,15.9202,8.177083333333334,0.4801,5.59839465883396,98.125,18.7943,0.4713140856760278,23.6549,14.483550000000001,4.8606,6.826301125593033,173.8026,10.7021,1.5045250024272778,8.0578,2.5629583333333334,-2.6443,3.8560348926793453,30.7555
estacion_virtual_31,Chubut,Patagonia,VIRTUAL,-43.0,-68.0,369.0,,6.699999999999999,0.36847866036715915,10.1,5.645833333333333,3.4,2.0803691033229192,67.75,35.237199999999994,0.21673154621568191,77.9587,59.54,42.7215,12.904196261681701,714.48,1.5814,0.1387736545218332,4.6933,4.080058333333334,3.1119,0.5662046055789266,48.9607,30.095,0.41796717033255865,41.1312,23.460416666666664,11.0362,9.805683968989463,281.525,15.618,0.6025924449175866,17.2578,9.399791666666667,1.6398,5.664243442132623,112.7975,18.6701,0.4295880855588596,24.9614,15.804766666666666,6.2913,6.789539455037811,189.6572,10.9622,1.0827538101529657,9.2821,3.681008333333333,-1.6801,3.985625798121484,44.1721
estacion_virtual_32,Chubut,Patagonia,VIRTUAL,-43.0,-67.0,274.0,,2.1,0.263142133187224,4.25,3.108333333333333,2.15,0.8179334639902879,37.3,37.3902,0.27208406633678256,69.5933,50.09026666666667,32.2031,13.628763438560464,601.0832,1.7205999999999997,0.15202990183387854,4.6636,3.9450583333333333,2.943,0.5997668311455912,47.3407,30.048899999999996,0.4592029227123482,39.4901,18.470666666666666,9.4412,8.48178411777888,221.648,17.7173,0.4651555277097551,22.628,13.756549999999999,4.9107,6.398935274715631,165.0786,19.4433,0.34111406813396866,30.2777,20.72191666666667,10.8344,7.068537293699754,248.663,14.1577,0.6752637417513926,14.7347,7.551283333333333,0.577,5.0991078386915945,90.6154
estacion_virtual_33,Chubut,Patagonia,VIRTUAL,-42.0,-70.0,1054.0,,9.15,0.44712357356285526,13.15,7.383333333333333,4.0,3.3012623848057476,88.6,36.69939999999999,0.1915959893511185,88.4313,70.02855833333334,51.7319,13.417190916707513,840.3427,2.3811,0.2151730647262668,4.9928,3.947875,2.6117,0.8494763629062104,47.3745,70.63069999999999,0.5671123486853693,89.0016,43.01510833333333,18.3709,24.394399115872265,516.1813,15.184700000000001,0.7584101900895311,14.9472,7.2706583333333334,-0.2375,5.514141368659367,87.2479,19.2807,0.5116665639487572,23.1415,13.655033333333334,3.8608,6.9868239862724115,163.8604,10.494299999999999,2.2383157220988426,7.1407,1.6601,-3.3536,3.715827930256288,19.9212
