estacion,provincia,region,oaci,mes,frecuencia_dias_precipitacion_gt_1mm,humedad_relativa_porcentaje,nubosidad_octavos,precipitacion_mm,temperatura,temperatura_maxima_c,temperatura_minima_c,latitud,longitud,altura,nro
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,1.0000,7.5000,64.6000,3.2000,134.4000,24.9000,30.1000,20.2000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,2.0000,6.8000,69.1000,3.2000,129.3000,23.8000,28.9000,19.4000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,3.0000,6.7000,72.0000,3.2000,120.0000,22.0000,27.0000,17.7000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,4.0000,7.1000,75.6000,3.6000,130.3000,18.2000,23.2000,14.1000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,5.0000,5.2000,78.7000,4.1000,93.5000,14.8000,19.4000,11.1000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,6.0000,4.9000,78.2000,4.3000,61.5000,12.0000,16.4000,8.4000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,7.0000,5.6000,77.0000,4.2000,74.4000,11.0000,15.5000,7.5000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,8.0000,4.9000,72.6000,4.0000,70.3000,13.0000,17.9000,8.9000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,9.0000,5.8000,69.5000,3.9000,80.6000,14.9000,19.7000,10.6000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,10.0000,7.9000,69.4000,4.0000,122.9000,17.9000,22.6000,13.4000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,11.0000,7.2000,65.3000,3.6000,117.6000,20.9000,26.0000,16.1000,-34.5833,-58.4833,25.0000,87585.0000
buenos_aires_observatorio,CAPITAL FEDERAL,Pampeana,SABA,12.0000,6.9000,62.8000,3.2000,122.8000,23.6000,29.0000,18.5000,-34.5833,-58.4833,25.0000,87585.0000
catamarca_aero,CATAMARCA,NOA,SANC,1.0000,7.0000,55.0000,3.5000,80.9000,27.8000,34.5000,21.9000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,2.0000,6.0000,59.1000,3.5000,73.8000,26.4000,33.0000,20.8000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,3.0000,5.1000,62.5000,3.3000,50.1000,24.6000,31.3000,19.2000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,4.0000,4.1000,65.0000,3.4000,31.1000,20.7000,27.6000,15.0000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,5.0000,2.2000,66.5000,3.5000,12.7000,16.2000,23.4000,10.3000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,6.0000,1.2000,65.3000,3.3000,7.0000,12.2000,20.2000,5.6000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,7.0000,1.1000,56.4000,2.7000,4.1000,11.7000,20.3000,4.5000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,8.0000,0.6000,44.7000,2.4000,2.9000,15.8000,24.3000,7.7000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,9.0000,1.3000,40.5000,2.5000,5.6000,19.8000,27.7000,12.2000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,10.0000,3.0000,44.4000,3.0000,24.4000,23.7000,30.8000,16.9000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,11.0000,4.3000,47.0000,3.0000,45.1000,26.0000,32.8000,19.6000,-28.5833,-65.7500,464.0000,87222.0000
catamarca_aero,CATAMARCA,NOA,SANC,12.0000,6.3000,50.2000,3.1000,73.4000,27.6000,34.6000,21.3000,-28.5833,-65.7500,464.0000,87222.0000
ceres_aero,SANTA FE,Pampeana,SANW,1.0000,7.0000,70.8000,3.2000,140.0000,25.5000,32.3000,19.4000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,2.0000,6.5000,74.8000,3.2000,116.8000,24.3000,31.1000,18.6000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,3.0000,6.8000,77.0000,3.3000,147.3000,22.5000,29.3000,17.0000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,4.0000,5.9000,79.7000,3.7000,101.1000,19.1000,25.5000,14.1000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,5.0000,3.3000,80.8000,4.1000,39.7000,15.5000,22.0000,10.7000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,6.0000,2.3000,79.9000,4.1000,18.8000,12.7000,19.4000,7.8000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,7.0000,1.3000,74.9000,3.4000,8.4000,11.6000,19.1000,6.1000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,8.0000,1.4000,68.3000,3.0000,12.0000,14.0000,22.2000,7.5000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,9.0000,3.3000,66.2000,3.2000,31.3000,16.7000,24.5000,10.1000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,10.0000,5.9000,68.6000,3.7000,80.5000,20.0000,27.1000,13.7000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,11.0000,6.8000,68.1000,3.1000,106.4000,22.4000,29.3000,15.9000,-29.8667,-61.9333,88.0000,87257.0000
ceres_aero,SANTA FE,Pampeana,SANW,12.0000,7.4000,69.3000,3.2000,140.9000,24.6000,31.4000,18.1000,-29.8667,-61.9333,88.0000,87257.0000
chamical_aero,LA RIOJA,NOA,SACT,1.0000,5.8000,58.3000,3.5000,93.4000,27.0000,33.8000,20.6000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,2.0000,5.3000,62.6000,3.7000,88.3000,25.3000,31.9000,19.5000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,3.0000,5.2000,67.3000,3.7000,67.2000,23.2000,29.5000,18.0000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,4.0000,3.1000,69.0000,3.8000,27.6000,19.3000,25.6000,14.3000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,5.0000,1.9000,70.3000,3.9000,10.2000,15.2000,21.4000,10.2000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,6.0000,0.7000,68.2000,3.5000,3.4000,11.8000,18.6000,6.5000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,7.0000,0.6000,60.2000,2.7000,3.2000,11.0000,18.7000,5.0000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,8.0000,0.4000,49.7000,2.2000,2.7000,14.3000,22.4000,7.5000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,9.0000,1.4000,46.5000,2.5000,7.8000,18.1000,25.7000,10.9000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,10.0000,2.5000,48.3000,2.9000,28.1000,22.1000,29.3000,15.0000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,11.0000,4.0000,50.7000,3.1000,45.5000,24.6000,31.8000,17.8000,-30.3333,-66.2833,461.0000,87320.0000
chamical_aero,LA RIOJA,NOA,SACT,12.0000,5.6000,53.5000,3.2000,82.7000,26.6000,33.8000,19.6000,-30.3333,-66.2833,461.0000,87320.0000
chilecito_aero,LA RIOJA,NOA,SANO,1.0000,4.0600,59.3000,3.6000,30.7800,25.7000,33.7000,19.1000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,2.0000,3.6000,62.0000,3.6000,32.0000,24.4000,32.0000,17.7000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,3.0000,4.3800,65.3000,3.4000,44.2800,22.3000,29.9000,16.2000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,4.0000,1.7000,64.3800,3.1000,11.7000,18.1000,25.5000,11.8000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,5.0000,0.8000,68.5000,3.1000,3.7000,13.6000,21.0000,6.8000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,6.0000,0.3000,65.3000,2.7000,1.2000,10.3000,18.3000,2.7000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,7.0000,0.6000,61.4000,2.1000,2.3000,9.5000,18.0000,1.5000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,8.0000,0.5600,53.7000,1.9000,2.5200,13.1000,21.6000,3.9000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,9.0000,0.4000,51.0000,2.0000,2.2000,16.6000,25.0000,7.8000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,10.0000,0.8000,52.6000,2.5000,5.4000,20.7000,28.7000,12.6000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,11.0000,2.2000,54.3000,2.8000,17.1600,23.2000,31.7000,16.1000,-29.2167,-67.4333,947.0000,87213.0000
chilecito_aero,LA RIOJA,NOA,SANO,12.0000,4.8600,55.3000,3.0000,52.9400,25.6000,33.7000,18.4000,-29.2167,-67.4333,947.0000,87213.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,1.0000,1.6000,39.0000,4.2000,10.7000,19.8000,26.3000,13.5000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,2.0000,2.3000,44.8000,4.2000,17.3000,18.8000,25.1000,12.8000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,3.0000,3.0000,48.4000,4.2000,27.7000,16.5000,22.7000,11.0000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,4.0000,2.6000,51.0000,4.1000,31.8000,13.3000,18.8000,8.5000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,5.0000,3.8000,57.8000,4.5000,33.5000,10.0000,14.6000,5.7000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,6.0000,4.2000,59.0000,4.5000,37.2000,7.3000,11.3000,3.3000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,7.0000,3.3000,57.9000,4.4000,21.4000,6.7000,11.0000,2.7000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,8.0000,3.3000,54.3000,4.5000,19.3000,8.2000,13.1000,3.9000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,9.0000,3.6000,51.8000,4.5000,19.8000,10.2000,15.6000,5.2000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,10.0000,2.5000,46.3000,4.5000,12.6000,13.1000,18.9000,7.4000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,11.0000,2.4000,41.9000,4.5000,14.3000,15.9000,22.2000,9.9000,-45.7833,-67.4500,46.0000,87860.0000
comodoro_rivadavia_aero,CHUBUT,Patagonia,SAVC,12.0000,2.1000,39.8000,4.5000,12.5000,18.3000,24.7000,12.2000,-45.7833,-67.4500,46.0000,87860.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,1.0000,6.8000,65.4000,2.9000,140.1000,25.6000,31.9000,19.5000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,2.0000,7.1000,70.6000,3.1000,152.7000,24.4000,30.4000,18.9000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,3.0000,7.0000,73.2000,2.9000,136.4000,22.6000,28.6000,17.2000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,4.0000,7.7000,77.3000,3.3000,173.2000,19.0000,24.8000,14.0000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,5.0000,6.2000,81.5000,3.8000,111.5000,15.4000,20.8000,10.9000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,6.0000,5.1000,81.6000,4.0000,86.3000,13.0000,18.2000,8.5000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,7.0000,4.3000,78.5000,3.7000,55.3000,12.1000,17.8000,7.4000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,8.0000,4.9000,73.7000,3.4000,74.8000,14.1000,20.5000,8.7000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,9.0000,5.8000,71.6000,3.5000,89.6000,16.1000,22.3000,10.5000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,10.0000,8.1000,71.7000,3.6000,161.6000,19.1000,24.9000,13.5000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,11.0000,6.7000,66.3000,3.0000,134.6000,21.8000,27.9000,15.6000,-31.3000,-58.0000,37.0000,87395.0000
concordia_aero,ENTRE RIOS,NEA,SAAC,12.0000,7.3000,64.6000,2.9000,151.9000,24.2000,30.5000,17.9000,-31.3000,-58.0000,37.0000,87395.0000
cordoba_aero,CORDOBA,Pampeana,SACO,1.0000,8.5000,68.1000,3.8000,121.9000,23.5000,29.9000,17.5000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,2.0000,7.9000,74.0000,3.9000,140.2000,22.0000,28.2000,16.5000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,3.0000,7.3000,75.1000,3.8000,116.9000,20.5000,27.0000,15.1000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,4.0000,5.2000,73.1000,4.0000,65.3000,17.3000,24.1000,11.9000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,5.0000,3.2000,73.5000,4.3000,24.4000,13.7000,20.6000,8.4000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,6.0000,0.9000,69.4000,3.7000,6.6000,10.6000,18.3000,4.7000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,7.0000,1.1000,63.5000,3.4000,6.0000,9.8000,17.7000,3.7000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,8.0000,0.7000,55.4000,3.0000,8.5000,12.4000,20.8000,5.5000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,9.0000,3.2000,55.0000,3.3000,32.6000,15.2000,23.0000,8.1000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,10.0000,5.4000,60.5000,3.8000,71.5000,18.3000,25.4000,11.6000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,11.0000,8.1000,60.9000,3.7000,115.9000,20.9000,28.0000,14.2000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_aero,CORDOBA,Pampeana,SACO,12.0000,8.6000,63.3000,3.7000,146.5000,22.9000,29.7000,16.6000,-31.2833,-64.2000,495.0000,87344.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,1.0000,8.8000,65.1000,3.5000,121.6000,24.7000,31.2000,18.9000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,2.0000,8.4000,70.5000,3.7000,126.6000,23.2000,29.4000,17.8000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,3.0000,7.6000,71.9000,3.6000,99.9000,21.8000,28.1000,16.5000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,4.0000,5.6000,72.0000,3.9000,61.2000,18.4000,25.0000,13.3000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,5.0000,3.3000,73.6000,4.1000,20.7000,14.7000,21.3000,9.9000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,6.0000,1.0000,71.1000,3.6000,6.7000,11.6000,19.0000,6.4000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,7.0000,1.3000,65.8000,3.2000,6.7000,10.8000,18.4000,5.5000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,8.0000,1.0000,55.7000,2.8000,8.0000,13.5000,21.5000,7.4000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,9.0000,3.1000,55.8000,3.2000,33.7000,16.2000,23.8000,10.0000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,10.0000,5.9000,59.4000,3.6000,76.9000,19.4000,26.3000,13.4000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,11.0000,8.3000,59.6000,3.5000,109.7000,22.1000,29.1000,15.8000,-31.4167,-64.1833,425.0000,87345.0000
cordoba_observatorio,CORDOBA,Pampeana,SACK,12.0000,9.6000,61.3000,3.5000,143.9000,24.2000,31.0000,18.1000,-31.4167,-64.1833,425.0000,87345.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,1.0000,6.4000,61.5000,3.3000,73.9000,21.5000,29.3000,13.7000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,2.0000,6.4000,68.7000,3.5000,91.5000,19.9000,27.5000,13.0000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,3.0000,6.6000,74.4000,3.5000,81.9000,17.5000,24.9000,11.0000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,4.0000,5.6000,76.1000,3.7000,62.9000,13.2000,20.4000,7.3000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,5.0000,4.6000,79.5000,4.3000,37.9000,9.9000,16.4000,4.8000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,6.0000,3.3000,77.5000,4.2000,22.5000,7.1000,13.3000,1.9000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,7.0000,4.1000,76.4000,4.3000,37.0000,6.2000,12.5000,1.1000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,8.0000,4.1000,72.9000,4.1000,38.3000,7.8000,14.9000,2.2000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,9.0000,5.5000,71.4000,4.1000,50.6000,10.1000,17.2000,3.5000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,10.0000,7.6000,71.5000,4.2000,93.2000,13.4000,20.0000,6.8000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,11.0000,6.8000,65.6000,3.7000,82.4000,17.0000,24.3000,9.4000,-38.0000,-61.3300,247.0000,87751.0000
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,12.0000,6.9000,61.2000,3.4000,81.2000,20.2000,28.1000,12.0000,-38.0000,-61.3300,247.0000,87751.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,1.0000,6.8000,64.0000,3.5200,93.5000,21.3000,29.0000,13.8000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,3.0000,6.4000,75.0000,3.5000,92.3000,17.7000,25.1000,11.0000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,4.0000,5.3000,77.1000,3.8000,69.4000,13.3000,20.6000,7.1000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,5.0000,4.1000,81.5000,4.4000,45.3000,9.7000,16.4000,4.3000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,6.0000,2.7000,80.1000,4.4000,24.1000,6.8000,13.2000,1.4000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,7.0000,3.1000,76.9000,4.4000,30.0000,6.9800,12.5000,0.4000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,8.0000,3.4000,73.0000,4.1000,35.2000,7.9000,15.2000,1.5000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,9.0000,5.0000,71.5000,4.0000,51.4000,10.3000,17.6000,3.5000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,10.0000,7.0000,72.0000,4.2000,94.2000,13.5000,20.3000,6.6000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,11.0000,6.6000,65.6000,3.8000,74.0000,16.9000,24.3000,9.4000,-37.4500,-61.8833,233.0000,87637.0000
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,12.0000,6.8000,60.9000,3.6000,83.4000,20.2000,27.9000,12.1000,-37.4500,-61.8833,233.0000,87637.0000
corrientes_aero,CORRIENTES,NEA,SARC,1.0000,7.6000,71.6000,3.5000,179.5000,26.9000,33.0000,21.6000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,2.0000,7.3000,74.1000,3.6000,152.2000,26.1000,32.0000,21.1000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,3.0000,7.1000,76.6000,3.3000,155.2000,24.5000,30.5000,19.7000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,4.0000,7.2000,78.8000,3.6000,170.8000,21.6000,27.3000,17.2000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,5.0000,5.5000,80.3000,3.9000,87.8000,18.0000,23.4000,13.7000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,6.0000,4.5000,80.4000,4.3000,65.3000,16.1000,21.4000,12.0000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,7.0000,3.6000,75.2000,3.7000,32.2000,15.2000,21.2000,10.4000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,8.0000,3.1000,70.0000,3.2000,40.3000,17.1000,23.8000,11.6000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,9.0000,5.2000,68.5000,3.6000,60.3000,19.1000,25.8000,13.6000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,10.0000,8.3000,72.1000,3.8000,153.8000,22.1000,28.1000,16.8000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,11.0000,8.1000,70.7000,3.2000,184.8000,23.8000,29.7000,18.0000,-27.4333,-58.7500,62.0000,87166.0000
corrientes_aero,CORRIENTES,NEA,SARC,12.0000,7.6000,71.2000,3.5000,172.9000,26.0000,31.9000,20.5000,-27.4333,-58.7500,62.0000,87166.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,1.0000,6.6000,72.7000,3.2000,109.2000,21.8000,28.5000,15.4000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,2.0000,6.5000,76.5000,3.1000,94.2000,21.0000,27.5000,14.9000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,3.0000,6.8000,79.5000,3.0000,96.3000,19.0000,25.6000,13.2000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,4.0000,6.7000,82.0000,3.3000,99.4000,15.2000,21.8000,9.9000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,5.0000,5.1000,84.7000,3.7000,58.7000,11.8000,17.9000,7.1000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,6.0000,5.1000,85.2000,4.0000,62.1000,8.8000,14.5000,4.3000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,7.0000,5.4000,84.7000,4.0000,62.1000,8.0000,13.6000,3.8000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,8.0000,5.0000,81.8000,3.8000,73.2000,10.0000,15.9000,5.3000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,9.0000,5.6000,79.6000,3.8000,64.3000,11.9000,17.7000,6.7000,-36.3167,-57.7167,9.0000,87648.0000
dolores_aero,BUENOS AIRES,Pampeana,SAZD,10.0000,7.4000,78.0000,4.0000,93.9000,14.9000,20.7000,9.7000,-36.3167,-57.7167,9.0000,87648.0000
